17468,1
124084,1
110013,1
179358,1
164843,1
196537,1
164844,1
313498,1
273085,1
31192,1
141688,1
217124,1
196538,1
242004,1
313500,1
179361,1
313501,1
179360,1
242005,1
152374,1
179359,1
164845,1
313502,1
68351,1
242006,1
68350,1
32707,1
273087,1
313503,1
242007,1
152373,1
98705,1
273086,1
313499,1
164846,1
124085,1
110014,1
242008,1
116565,1
2980,1
273091,1
217125,1
313504,1
595,1
37299,1
71219,1
152375,1
273088,1
65690,1
273090,1
196539,1
54838,1
273089,1
141690,1
313506,1
196540,1
74317,1
313505,1
313507,1
152376,1
110016,1
51224,1
16,1
63215,1
34432,1
35333,1
23939,1
46678,1
242010,1
110015,1
242009,1
217126,1
60910,1
124086,1
242011,1
18397,1
8481,1
24936,1
37300,1
58779,1
313509,1
58778,1
60911,1
23463,1
152377,1
313511,1
164847,1
313510,1
152378,1
2329,1
10547,1
98706,1
4637,1
9110,1
273093,1
32708,1
48146,1
313508,1
1705,1
217127,1
217128,1
273092,1
14048,1
20869,1
137,1
11,1
164848,1
242014,1
124087,1
313512,1
35334,1
8,1
152379,1
141691,1
273094,1
85109,1
8672,1
242012,1
77610,1
1151,1
242013,1
8773,1
34433,1
164850,1
164849,1
77611,1
141693,1
242017,1
196541,1
36272,1
217130,1
46679,1
273095,1
242015,1
273099,1
273097,1
104089,1
110017,1
242016,1
242019,1
110018,1
81167,1
89204,1
196542,1
217129,1
124088,1
217131,1
18398,1
313513,1
53019,1
85110,1
242021,1
313515,1
273098,1
116566,1
273096,1
196543,1
93771,1
132417,1
179362,1
313514,1
196544,1
110019,1
179363,1
93772,1
3985,1
71220,1
242023,1
7716,1
164851,1
179364,1
60912,1
242018,1
196546,1
196547,1
68352,1
179365,1
313517,1
242024,1
77613,1
63216,1
53020,1
273101,1
65691,1
7306,1
77612,1
77614,1
20870,1
217133,1
273102,1
164852,1
141692,1
242020,1
273103,1
273100,1
196545,1
89205,1
196548,1
217132,1
16329,1
74318,1
217134,1
93774,1
110020,1
179366,1
110021,1
71221,1
313516,1
49633,1
16085,1
93773,1
313518,1
242025,1
179367,1
85111,1
2637,1
242022,1
124089,1
132418,1
53021,1
242026,1
217135,1
242027,1
132419,1
104090,1
273104,1
313519,1
179368,1
89206,1
164853,1
313520,1
104091,1
85112,1
242028,1
110022,1
17469,1
273105,1
313521,1
124090,1
12793,1
164854,1
51225,1
53022,1
98707,1
242029,1
313522,1
313523,1
152380,1
313524,1
116567,1
242030,1
313525,1
179369,1
313527,1
104092,1
217136,1
164855,1
242031,1
273107,1
313526,1
41551,1
20871,1
141694,1
17470,1
179370,1
38326,1
273106,1
217137,1
313528,1
98708,1
49634,1
152381,1
141695,1
42711,1
164857,1
132420,1
81168,1
179371,1
1258,1
2812,1
313529,1
141696,1
124091,1
179372,1
60913,1
124092,1
273108,1
141697,1
313530,1
217138,1
164856,1
217139,1
98709,1
273109,1
217140,1
242032,1
313531,1
124093,1
242033,1
179373,1
313532,1
179374,1
242034,1
89207,1
313533,1
242035,1
74319,1
141698,1
196549,1
132421,1
313534,1
217141,1
313535,1
196551,1
242036,1
196553,1
273111,1
141699,1
196550,1
43976,1
313536,1
196552,1
273110,1
116568,1
313537,1
68353,1
242037,1
313539,1
313538,1
124094,1
41552,1
313540,1
51226,1
763,1
81169,1
273112,1
273115,1
273113,1
5506,1
132422,1
975,1
313541,1
81170,1
141700,1
152382,1
313542,1
12991,1
273114,1
124095,1
43977,1
217142,1
164858,1
196554,1
7914,1
217143,1
31193,1
63218,1
313544,1
63217,1
273116,1
164859,1
313543,1
77615,1
81171,1
179375,1
29039,1
242038,1
132423,1
104093,1
242039,1
313546,1
58780,1
313545,1
242040,1
242041,1
217144,1
37301,1
242043,1
217145,1
242042,1
217146,1
242044,1
313547,1
179376,1
273118,1
179377,1
313548,1
273117,1
273119,1
313550,1
217148,1
164860,1
217147,1
104094,1
2851,1
273120,1
313549,1
152383,1
179378,1
196555,1
124097,1
124096,1
273122,1
196556,1
152384,1
242046,1
273121,1
141702,1
273123,1
313551,1
104095,1
242045,1
217149,1
273125,1
179379,1
273124,1
196559,1
141701,1
313552,1
196557,1
313554,1
196558,1
313555,1
93775,1
242048,1
242047,1
152385,1
71222,1
196560,1
313556,1
98710,1
313553,1
217150,1
273128,1
313558,1
273127,1
116569,1
273126,1
110023,1
196562,1
313560,1
196561,1
313561,1
217151,1
313557,1
273129,1
313559,1
242049,1
313563,1
179380,1
273130,1
313562,1
242050,1
14899,1
217152,1
93776,1
196565,1
313564,1
217153,1
179382,1
273131,1
124098,1
196566,1
196563,1
179381,1
85113,1
77616,1
152386,1
51227,1
242051,1
104096,1
104097,1
196564,1
24937,1
313567,1
313566,1
242052,1
65692,1
45273,1
242053,1
273132,1
313565,1
217155,1
164861,1
179384,1
242054,1
179383,1
217157,1
152387,1
217156,1
242055,1
116571,1
116570,1
164862,1
196567,1
32709,1
242056,1
179387,1
132424,1
273133,1
313568,1
141703,1
179385,1
179386,1
273135,1
179388,1
273134,1
217154,1
313571,1
77617,1
273137,1
116572,1
242059,1
196568,1
242062,1
273136,1
217159,1
217158,1
46680,1
124099,1
31194,1
242064,1
313569,1
313570,1
242063,1
242057,1
196569,1
110024,1
313573,1
179390,1
152388,1
242060,1
179389,1
273138,1
217160,1
313572,1
313575,1
313574,1
242061,1
124100,1
141704,1
164864,1
93777,1
116573,1
152389,1
242058,1
63219,1
273139,1
164865,1
164863,1
179391,1
196571,1
217162,1
217161,1
313576,1
242065,1
273141,1
273142,1
196570,1
313578,1
273140,1
58781,1
39413,1
313579,1
313580,1
217163,1
313577,1
196572,1
313581,1
179392,1
313583,1
313582,1
7143,1
141705,1
242067,1
273143,1
85114,1
242066,1
217164,1
124101,1
313584,1
93778,1
313585,1
242068,1
313586,1
141706,1
273144,1
217165,1
313588,1
24419,1
313587,1
313589,1
31195,1
152390,1
152391,1
313593,1
196573,1
242069,1
25480,1
164866,1
313591,1
53023,1
49635,1
273146,1
85115,1
273145,1
179393,1
31196,1
242070,1
313592,1
132425,1
313596,1
104098,1
11435,1
152392,1
313594,1
313595,1
49636,1
196574,1
81172,1
313599,1
313590,1
179394,1
196575,1
141707,1
273147,1
124102,1
313598,1
313597,1
81173,1
242071,1
313601,1
313600,1
242072,1
273148,1
217166,1
217168,1
43978,1
93779,1
164867,1
217167,1
313602,1
196576,1
124103,1
273149,1
132426,1
93780,1
242074,1
313603,1
242073,1
196577,1
313604,1
141708,1
217169,1
104099,1
273150,1
164868,1
132427,1
273151,1
179395,1
51228,1
313608,1
313605,1
273152,1
313606,1
273153,1
164869,1
242075,1
313609,1
313607,1
313610,1
49637,1
5791,1
5590,1
196578,1
93781,1
217170,1
85116,1
6778,1
58782,1
164870,1
179396,1
313611,1
23940,1
313612,1
242076,1
81174,1
313613,1
179397,1
273155,1
273154,1
242077,1
242078,1
313614,1
313615,1
313616,1
179398,1
242079,1
9539,1
179400,1
110025,1
179399,1
313617,1
141709,1
124104,1
217172,1
116574,1
98711,1
242081,1
242080,1
273156,1
110026,1
313618,1
65693,1
196579,1
152393,1
26589,1
217171,1
5025,1
45274,1
179402,1
36273,1
196581,1
141710,1
217173,1
196582,1
152396,1
273160,1
273159,1
51229,1
273158,1
104100,1
56757,1
15605,1
242082,1
98712,1
152395,1
273157,1
141711,1
196580,1
273162,1
313619,1
313623,1
20502,1
217175,1
196583,1
152394,1
196584,1
179401,1
152397,1
313621,1
53024,1
38328,1
132428,1
1521,1
110027,1
179404,1
71223,1
141713,1
132429,1
179403,1
196586,1
164871,1
124106,1
32710,1
141714,1
16330,1
54839,1
217177,1
77618,1
179405,1
38327,1
48147,1
313620,1
164872,1
104101,1
29040,1
196585,1
85118,1
273164,1
37302,1
179406,1
152398,1
132430,1
124105,1
217178,1
116576,1
141712,1
116577,1
30488,1
164874,1
313624,1
217174,1
242083,1
141715,1
28399,1
273165,1
31944,1
13595,1
273163,1
16331,1
132431,1
116575,1
179407,1
164875,1
273161,1
196587,1
242085,1
196588,1
313626,1
124107,1
313628,1
10548,1
6622,1
85117,1
164873,1
152399,1
49638,1
23941,1
217179,1
611,1
124109,1
3695,1
21249,1
71225,1
58783,1
273166,1
313627,1
85119,1
141716,1
179409,1
242084,1
313629,1
116579,1
8885,1
85120,1
110028,1
313630,1
217176,1
110029,1
81176,1
217181,1
196590,1
196589,1
116578,1
22996,1
41553,1
313632,1
60914,1
98713,1
10549,1
217182,1
242086,1
71224,1
81175,1
89208,1
217180,1
54841,1
164876,1
68355,1
81177,1
313622,1
196591,1
54840,1
13824,1
104102,1
313631,1
56758,1
23464,1
26590,1
31197,1
179408,1
60915,1
17778,1
313625,1
19771,1
217183,1
68354,1
65694,1
217184,1
179411,1
48148,1
1768,1
49639,1
27192,1
98714,1
179410,1
93782,1
124108,1
273167,1
104103,1
22997,1
53025,1
217185,1
89210,1
68356,1
273168,1
30489,1
31945,1
164877,1
85122,1
81178,1
54842,1
313634,1
89209,1
85121,1
273172,1
273170,1
39414,1
60916,1
29042,1
68358,1
124111,1
217186,1
273171,1
104104,1
124110,1
68357,1
27193,1
313633,1
110030,1
110031,1
196592,1
152400,1
48150,1
56760,1
45275,1
141718,1
141720,1
273169,1
32711,1
196594,1
60917,1
58785,1
54843,1
273175,1
58784,1
179413,1
273173,1
196595,1
273176,1
98716,1
164878,1
242087,1
48149,1
273179,1
16609,1
89212,1
196593,1
217188,1
273174,1
43979,1
313635,1
141717,1
313636,1
132432,1
104106,1
56759,1
13174,1
313639,1
89211,1
141719,1
11729,1
7915,1
273178,1
242091,1
196597,1
313637,1
164880,1
179412,1
77619,1
164879,1
6385,1
242092,1
217187,1
273177,1
196598,1
104105,1
273181,1
217189,1
116580,1
46681,1
242089,1
56761,1
110032,1
56762,1
74320,1
98715,1
242088,1
313638,1
29041,1
313640,1
14675,1
273180,1
179414,1
60918,1
164881,1
196599,1
85123,1
273182,1
313643,1
164882,1
313642,1
104107,1
85124,1
152403,1
85125,1
242090,1
179416,1
132434,1
65695,1
17779,1
4530,1
313644,1
313645,1
313641,1
196596,1
45276,1
152401,1
179415,1
141723,1
21250,1
124114,1
273184,1
124115,1
60919,1
152402,1
179417,1
124113,1
104108,1
196601,1
242093,1
217192,1
110033,1
132433,1
164883,1
46682,1
132435,1
217190,1
242095,1
273183,1
242098,1
93783,1
273185,1
15606,1
313646,1
89213,1
116582,1
65696,1
273187,1
141722,1
196603,1
273186,1
196600,1
39415,1
196604,1
242096,1
98717,1
313647,1
45277,1
72,1
242094,1
152404,1
313649,1
217191,1
196602,1
313648,1
179418,1
77620,1
313650,1
93784,1
179419,1
116581,1
110034,1
14236,1
242099,1
124112,1
242097,1
53026,1
141721,1
273189,1
242100,1
179420,1
313651,1
19070,1
313652,1
273190,1
85126,1
152405,1
273188,1
63221,1
63220,1
196605,1
39416,1
81179,1
152408,1
152406,1
242101,1
152407,1
217194,1
51230,1
85127,1
242102,1
217193,1
273191,1
77621,1
217195,1
93785,1
132436,1
313653,1
217196,1
242103,1
164884,1
54844,1
5108,1
81180,1
313654,1
273192,1
313655,1
313656,1
313657,1
242104,1
104109,1
313658,1
242105,1
110035,1
179421,1
40442,1
242106,1
217197,1
152409,1
273193,1
81181,1
242107,1
313659,1
116583,1
71226,1
179422,1
196606,1
242108,1
110036,1
313664,1
273194,1
196607,1
313661,1
273195,1
217198,1
13596,1
313660,1
196608,1
313663,1
116584,1
313666,1
273199,1
273198,1
273197,1
164885,1
313665,1
93786,1
110037,1
242110,1
179425,1
273196,1
93787,1
273200,1
217200,1
124116,1
217199,1
217201,1
152410,1
217202,1
179424,1
273201,1
49640,1
242111,1
104110,1
242109,1
179426,1
89214,1
54845,1
196609,1
46683,1
18738,1
27194,1
179423,1
51231,1
242115,1
242113,1
217204,1
313669,1
242114,1
152411,1
196610,1
313672,1
124117,1
141724,1
273204,1
313674,1
217203,1
313668,1
43980,1
68359,1
242116,1
273203,1
164886,1
81182,1
81183,1
313667,1
242118,1
242117,1
273202,1
11283,1
313670,1
313662,1
152413,1
42712,1
273205,1
322,1
217207,1
273206,1
217206,1
313676,1
1725,1
48151,1
313675,1
104111,1
141727,1
81184,1
313678,1
242119,1
152412,1
164887,1
242120,1
179427,1
3332,1
217205,1
196611,1
242112,1
141725,1
313682,1
313677,1
68360,1
313679,1
15336,1
89215,1
273208,1
110038,1
132437,1
21251,1
141726,1
85128,1
313684,1
313685,1
22554,1
196613,1
110039,1
313683,1
313688,1
217208,1
164888,1
196612,1
217212,1
164889,1
77622,1
313681,1
45278,1
313671,1
313687,1
313673,1
313686,1
164891,1
74321,1
93788,1
273207,1
273209,1
217210,1
152415,1
18739,1
89216,1
217211,1
273210,1
217214,1
29043,1
313689,1
217213,1
65697,1
2224,1
217215,1
242122,1
22145,1
46684,1
49641,1
152416,1
77623,1
21252,1
242121,1
51232,1
217209,1
65698,1
152417,1
56763,1
110040,1
179428,1
81185,1
164894,1
124118,1
77624,1
40443,1
196614,1
196615,1
164893,1
124119,1
45280,1
21253,1
164895,1
132438,1
45279,1
71228,1
179429,1
242124,1
273212,1
196616,1
242123,1
51233,1
98718,1
313693,1
54846,1
152418,1
313694,1
217216,1
71227,1
313692,1
164892,1
104112,1
313691,1
313680,1
313690,1
9664,1
124120,1
110041,1
132439,1
164898,1
53027,1
15337,1
124121,1
313696,1
164897,1
89217,1
152414,1
313698,1
49643,1
40444,1
164896,1
56764,1
3752,1
273214,1
124122,1
273213,1
196621,1
196619,1
217217,1
242125,1
132440,1
273211,1
152419,1
68361,1
217218,1
98719,1
273215,1
38329,1
279,1
313695,1
141729,1
74322,1
5263,1
58786,1
164899,1
196622,1
152421,1
19071,1
40445,1
196617,1
60920,1
10693,1
217219,1
1856,1
77625,1
124123,1
273218,1
14453,1
179430,1
313699,1
273216,1
164890,1
242127,1
141730,1
132442,1
179431,1
24938,1
313702,1
93789,1
49642,1
12794,1
242129,1
273220,1
68362,1
242128,1
41554,1
124124,1
217220,1
273224,1
273222,1
164900,1
18062,1
313697,1
313701,1
179432,1
196625,1
12395,1
196618,1
124125,1
273217,1
85129,1
179434,1
273226,1
132443,1
196626,1
242130,1
313704,1
21664,1
98720,1
116585,1
10849,1
74323,1
68363,1
141732,1
35335,1
273221,1
141728,1
196623,1
196624,1
217221,1
242131,1
179435,1
164901,1
273219,1
152420,1
164902,1
141731,1
273223,1
273228,1
132441,1
110042,1
242126,1
30490,1
152423,1
132444,1
68364,1
273225,1
35336,1
179437,1
27785,1
164903,1
179438,1
110043,1
196628,1
71229,1
56765,1
196620,1
196629,1
179433,1
313705,1
63223,1
98721,1
217222,1
179436,1
196627,1
242133,1
152422,1
242132,1
313700,1
141734,1
29044,1
313706,1
273229,1
85130,1
124126,1
34434,1
179439,1
89218,1
273227,1
32712,1
18740,1
60921,1
40446,1
313703,1
196630,1
141733,1
63222,1
152424,1
273231,1
7076,1
110044,1
273230,1
313707,1
273232,1
242134,1
36274,1
54847,1
242135,1
6281,1
9421,1
196632,1
38330,1
217223,1
164904,1
313708,1
27195,1
68365,1
68366,1
81186,1
1769,1
33566,1
196631,1
164905,1
217224,1
1698,1
152425,1
5109,1
71230,1
93790,1
29761,1
313709,1
13365,1
152426,1
110045,1
63224,1
313710,1
68367,1
242136,1
39417,1
217225,1
273234,1
242137,1
313711,1
152427,1
152428,1
196633,1
28400,1
3227,1
36275,1
63225,1
273235,1
242138,1
141735,1
242139,1
68368,1
152429,1
124127,1
85131,1
124128,1
242141,1
28401,1
217226,1
54848,1
313712,1
217228,1
273238,1
104113,1
273240,1
49644,1
273233,1
98722,1
12795,1
63226,1
89219,1
35337,1
313714,1
56766,1
141736,1
273241,1
273236,1
273239,1
313713,1
313715,1
179440,1
313717,1
217227,1
273237,1
289,1
141737,1
313718,1
313720,1
242142,1
68369,1
63228,1
242146,1
242145,1
313716,1
242143,1
196634,1
242140,1
63227,1
273243,1
273242,1
313719,1
4601,1
242144,1
152430,1
152431,1
164906,1
217229,1
179441,1
242147,1
809,1
51234,1
41555,1
116586,1
27196,1
313721,1
22555,1
242148,1
179442,1
30491,1
32713,1
141738,1
179444,1
31198,1
17471,1
132445,1
313725,1
313727,1
179443,1
313726,1
242152,1
18741,1
242151,1
164907,1
313724,1
93791,1
242150,1
8774,1
164910,1
242153,1
37303,1
313728,1
164909,1
104114,1
217230,1
17472,1
242149,1
74324,1
242154,1
81187,1
313722,1
179445,1
313729,1
313731,1
77626,1
132446,1
313730,1
748,1
46685,1
132447,1
124129,1
93793,1
42713,1
242157,1
58787,1
16086,1
313723,1
1867,1
4723,1
313732,1
196636,1
6224,1
273245,1
242156,1
31199,1
273244,1
98723,1
12796,1
179446,1
196635,1
217232,1
217231,1
15338,1
93792,1
29762,1
98724,1
242155,1
196637,1
273247,1
132448,1
89220,1
116587,1
29045,1
179447,1
1857,1
110046,1
30492,1
21665,1
273246,1
37304,1
141739,1
74325,1
53028,1
116588,1
152432,1
242158,1
217233,1
164908,1
217234,1
164911,1
141740,1
179449,1
217237,1
242161,1
217236,1
12206,1
313734,1
81188,1
179448,1
273250,1
196639,1
217235,1
56767,1
242160,1
242162,1
273249,1
48152,1
164912,1
313735,1
179450,1
93794,1
40447,1
217239,1
217238,1
65700,1
24420,1
273253,1
152434,1
179451,1
164913,1
54849,1
313738,1
141741,1
116589,1
313736,1
196638,1
273252,1
242159,1
63229,1
152433,1
164914,1
273254,1
179453,1
313739,1
39418,1
313737,1
104115,1
10550,1
273251,1
116590,1
41557,1
81189,1
196641,1
17473,1
124130,1
32714,1
179454,1
313740,1
196640,1
132449,1
65701,1
38331,1
313744,1
85132,1
43982,1
313733,1
77628,1
196642,1
313742,1
29763,1
53029,1
63230,1
273257,1
313745,1
77627,1
54850,1
116591,1
313741,1
89222,1
48153,1
273255,1
217242,1
179452,1
58789,1
65702,1
273256,1
273259,1
313746,1
58788,1
98726,1
89221,1
46686,1
49645,1
18063,1
217240,1
56768,1
217241,1
24421,1
110047,1
179457,1
28402,1
313747,1
273248,1
65699,1
179456,1
217245,1
217244,1
196643,1
20503,1
41558,1
273260,1
41559,1
313743,1
89223,1
26591,1
179455,1
60922,1
622,1
132450,1
23465,1
132451,1
38332,1
12396,1
43981,1
217247,1
74326,1
242165,1
116592,1
93795,1
31200,1
164915,1
15339,1
217246,1
313749,1
24422,1
104118,1
242166,1
41556,1
313750,1
242163,1
273266,1
124131,1
242167,1
273267,1
116594,1
152436,1
313748,1
273262,1
77629,1
116595,1
313751,1
217249,1
273261,1
217250,1
273264,1
1071,1
116593,1
217248,1
58791,1
77630,1
12207,1
12209,1
12208,1
104117,1
132452,1
104116,1
39419,1
74327,1
242169,1
273265,1
196646,1
242168,1
98727,1
98725,1
179462,1
58790,1
5632,1
179461,1
273263,1
313753,1
93796,1
196645,1
48154,1
85133,1
152435,1
41560,1
179459,1
313752,1
217243,1
63231,1
77631,1
164916,1
273268,1
152437,1
196647,1
36276,1
22146,1
81190,1
93797,1
51235,1
179463,1
242164,1
313754,1
132453,1
5552,1
116596,1
179458,1
313756,1
273258,1
164917,1
217252,1
45282,1
273270,1
89224,1
179464,1
196650,1
196648,1
132454,1
179460,1
273271,1
93798,1
196651,1
196644,1
124133,1
2452,1
242170,1
124132,1
273269,1
273273,1
29046,1
313757,1
242172,1
132456,1
8315,1
74328,1
12797,1
273272,1
71231,1
242171,1
132457,1
51237,1
1785,1
242175,1
164918,1
273277,1
29765,1
56769,1
14454,1
273278,1
217253,1
124135,1
71232,1
196649,1
74329,1
273275,1
116597,1
242174,1
273274,1
48155,1
45281,1
98728,1
242180,1
242173,1
242178,1
29764,1
51236,1
63232,1
273276,1
3153,1
36277,1
65703,1
179467,1
12576,1
217256,1
179466,1
242177,1
273279,1
217251,1
25481,1
242181,1
217255,1
141742,1
8132,1
313759,1
51238,1
56770,1
38334,1
38333,1
242183,1
124134,1
11879,1
164919,1
12042,1
196652,1
164920,1
74330,1
104119,1
313760,1
15836,1
81191,1
273283,1
14900,1
141743,1
32715,1
217254,1
10157,1
60923,1
273282,1
39420,1
30493,1
273280,1
242182,1
31201,1
141744,1
81192,1
179470,1
132458,1
273284,1
179465,1
51239,1
242179,1
273281,1
13175,1
164922,1
104120,1
313761,1
63233,1
179469,1
98730,1
18399,1
242184,1
179471,1
179472,1
141745,1
98729,1
152438,1
54851,1
19772,1
124136,1
132455,1
9665,1
164921,1
53030,1
16887,1
313764,1
3817,1
85134,1
164923,1
68371,1
242185,1
273286,1
196653,1
313762,1
152439,1
56771,1
3194,1
132460,1
132459,1
313767,1
242176,1
313763,1
110048,1
68372,1
46687,1
273285,1
217258,1
313765,1
217257,1
273287,1
273288,1
164924,1
196655,1
39421,1
104121,1
3195,1
164925,1
63234,1
313755,1
26592,1
124138,1
313758,1
27786,1
179468,1
9666,1
63236,1
273289,1
179473,1
217260,1
33567,1
196656,1
152443,1
217259,1
4891,1
152442,1
152441,1
313769,1
242186,1
15340,1
242188,1
34435,1
196657,1
124137,1
89225,1
58792,1
313768,1
56773,1
8316,1
242190,1
89226,1
68370,1
7631,1
217261,1
63237,1
18400,1
16332,1
242189,1
63235,1
164926,1
16610,1
6386,1
217262,1
242187,1
179474,1
141746,1
56774,1
242191,1
39422,1
196654,1
56772,1
110049,1
164927,1
164928,1
53031,1
49646,1
98731,1
12577,1
38335,1
74331,1
313772,1
98732,1
104123,1
217263,1
23466,1
46688,1
29766,1
74332,1
116598,1
81193,1
653,1
98733,1
273292,1
273290,1
242193,1
89227,1
242192,1
313771,1
196658,1
164929,1
313775,1
5682,1
15837,1
273293,1
152445,1
313776,1
217264,1
313779,1
141747,1
85135,1
179476,1
313773,1
68373,1
77632,1
152446,1
179475,1
313766,1
152444,1
41561,1
93800,1
242194,1
242195,1
51240,1
313777,1
152440,1
65704,1
38336,1
71233,1
313778,1
313781,1
63238,1
217266,1
313782,1
273291,1
179477,1
89228,1
8580,1
110050,1
35338,1
313784,1
104124,1
273295,1
116599,1
196659,1
152448,1
81194,1
313780,1
37305,1
104125,1
164930,1
217267,1
6779,1
242199,1
179479,1
273294,1
313774,1
116600,1
141748,1
116601,1
242200,1
217270,1
313785,1
98734,1
273297,1
132462,1
217268,1
17780,1
313770,1
49647,1
12798,1
217265,1
15341,1
152447,1
9320,1
132461,1
196662,1
124139,1
104122,1
242197,1
217271,1
3563,1
65705,1
132463,1
164931,1
313786,1
13366,1
15112,1
273296,1
12210,1
24939,1
196660,1
37306,1
15607,1
313787,1
18401,1
124140,1
74333,1
179478,1
242202,1
68374,1
132464,1
124142,1
217272,1
242198,1
89230,1
141750,1
179481,1
313783,1
45283,1
273298,1
124143,1
93799,1
242201,1
48156,1
124144,1
6225,1
16333,1
164932,1
24940,1
196661,1
53032,1
5507,1
152451,1
196665,1
141751,1
89229,1
152449,1
217273,1
141752,1
196666,1
110051,1
49649,1
141749,1
196663,1
40448,1
11880,1
116602,1
152450,1
89231,1
179480,1
124145,1
196667,1
242196,1
93801,1
41562,1
242203,1
98736,1
217275,1
164933,1
313789,1
26593,1
217274,1
4806,1
